"","date","type","MeanRTtype","EscapeRT","FailureRT","NeutralRT","SuccessRT","Vnarc","Gnarc","ShameP","GuiltP","SelfComp","MeanSelfJudg","MeanSelfKind","MeanOveriden","MeanIsol","MeanCommhum","MeanMindf","participant","ProlifID","Genre","Age","CheckName","Cond"
"168","2020-10-22_10h59.50.279","reussite",0.755821,0.703795,0.696118,0.702045,0.755821,3.38954462591364,1.80964465404834,-0.119281720001323,-2.0615283810173,-0.642478014364476,1.396430545,2.933159616,1.205212487,1.2050044445,3.7814665195,3.7552625515,309,"5ed994f1aa0f2252997b262e","FEMALE",25,"y","control"
"169","2020-10-22_10h31.52.187","reussite",0.827055,0.747795,0.86651,0.775244,0.827055,0.529685430619279,-1.77230665267619,1.86458455465975,1.85754338862307,-2.2708715674883,1.020833333,1.521412037,1.02662037,1.02662037,2.019097222,2.0133101855,31,"5e369061693a506339fc0613","FEMALE",35,"y","control"
"170","2020-10-22_11h00.22.585","reussite",0.740971,0.649761,0.778738,0.852359666666667,0.740971,-0.615568847361986,-0.778246241248896,-0.430193710079667,-1.13891419615357,-0.446900042767646,2.1993711335,2.2982540395,2.3249637175,2.950558264,1.063653172,4.118165243,310,"5e7a35b598efeb0009e185a0","FEMALE",29,"n","Name"
"171","2020-10-22_11h00.23.844","reussite",0.564839,0.761159,0.903796,0.570953666666667,0.564839,0.275530759978083,1.55151801509807,-1.01549647450403,-1.68595608662075,0.521011677417898,2.9826388885,3.089699074,2.7395833335,3.4340277775,2.5457175925,3.5208333335,311,"5e388cb52b5e4b08453a9173","MALE",18,"y","control"
"172","2020-10-22_11h01.25.637","reussite",0.415995,0.449997,0.453523,0.455455,0.415995,0.216227099307975,2.46234583167682,-1.13854839475946,-2.73425420399306,-0.44010494493723,2.478240247,2.962053836,2.5138147755,1.012569667,3.9771137195,2.0347444565,313,"5c95236d2e2e320001b1ab16","MALE",21,"y","control"
"173","2020-10-22_11h00.12.734","reussite",0.5894,0.9038,1.0198,0.630333333333333,0.5894,-1.28654781799148,1.99141861353732,-0.622680201987416,0.391574618314983,1.86396862263154,3.8305908165,4.366556966,3.3353706315,2.0691114245,4.5326751295,4.836702711,314,"5f853de02afc6221354509c8","MALE",29,"y","Name"
"174","2020-10-22_11h00.17.797","reussite",0.64754,0.73339,0.780682,0.666838666666667,0.64754,0.958466951481441,0.994123374996849,0.21593394600544,1.58702766032766,0.536012384472558,3.014091435,4.149064429,1.6761863425,2.0676408175,4.734905478,2.722646605,315,"5f6cf5c1a7717114223fcd3d","MALE",18,"y","control"
"175","2020-10-22_11h00.05.125","reussite",0.561776,0.591381,0.538232,0.497796,0.561776,-0.632648596694349,0.388744443982784,-1.33841748674562,0.593403561311278,1.13327409227507,3.998263889,3.648148148,2.435763889,3.905671296,3.64525463,2.803240741,319,"5b8e8de2ae34a80001cc2e34","FEMALE",20,"y","control"
"176","2020-10-22_11h00.16.458","reussite",0.830367,0.846564,0.793205,0.735279333333333,0.830367,-0.533836084519046,-0.50601358554987,-0.229984092095801,-0.309218894723253,-0.33430112054757,2.4666473765,2.555951003,2.129851466,2.588782793,2.757465278,2.84685571,320,"5cab9c01291df900015c2849","MALE",29,"y","Name"
"177","2020-10-22_11h00.22.239","reussite",0.666458,0.734379,0.592357,0.697074666666667,0.666458,0.172069109802025,-1.53187606077021,0.438643141091341,0.54186503001489,-1.40186224130955,1.5964910405,1.9239766835,1.58417956,1.5423206015,1.91658972,3.0787934,321,"5c6af9fae101fb00014fae46","FEMALE",34,"y","control"
"178","2020-10-22_11h00.15.578","reussite",0.623912,0.858347,0.704726,0.645996,0.623912,1.10576935089548,0.850840204359459,0.213475378304372,0.930677426612856,0.0347051548828392,2.982638889,3.7841435185,1.431712963,2.6672453705,2.2997685185,3.4600694445,322,"5d67fb4262d1f3001a33cf14@email.prolific.co","FEMALE",25,"y","Name"
"179","2020-10-22_11h00.24.507","reussite",0.52066,0.542739,0.617676,0.550403,0.52066,-0.264971506194612,0.302101488613804,-0.440790672645125,-0.149958231960013,-0.881186032265692,2.0046296295,2.129050926,1.4230324075,2.1174768515,2.476273148,3.2980324075,323,"5e2eda312575cf49bea78a73","MALE",32,"y","control"
"180","2020-10-22_11h00.38.844","reussite",0.659363,0.643313,0.725599,0.681840666666667,0.659363,0.0724219959796207,1.14404027824345,-1.32000045890454,0.20581366027522,-0.0626499909535311,2.0315429685,2.2766276045,3.2333984375,2.002636719,2.756293403,3.9873697915,324,"5f8aff286fa1581d758df67b","MALE",30,"y","Name"
"181","2020-10-22_11h00.55.499","reussite",0.5043,0.58782,0.494368,0.483902666666667,0.5043,0.372768748443939,1.1710147160426,-0.233642742071508,-0.794223952695602,1.05493867377306,3.1131685985,4.0000001885,2.921810668,2.7427982285,2.8888890775,4.4979425125,328,"5f5f70aac2a0f3021e66c22c","FEMALE",21,"n","Name"
"182","2020-10-22_11h00.35.078","reussite",0.744951,0.654429,0.791055,0.842219666666667,0.744951,1.72836922355222,-0.34047112809909,0.539454000124992,1.1145497360448,-1.58153971724501,1.6465760035,2.194627701,1.4160300925,1.3472511575,2.2946084105,2.119984568,329,"5f31a239e7ed2f09f2b4a4ef","MALE",27,"y","control"
"183","2020-10-22_11h01.02.658","reussite",0.92317,0.797961,1.043205,0.892046,0.92317,-1.16552622235694,0.27447619920686,-0.357486411740609,-0.612966434980075,0.0480514743174914,2.435763889,1.660300926,3.5063657405,2.247685185,3.3993055555,3.4224537035,331,"5ec3eabec8f93307a60c5d1b","FEMALE",22,"y","control"
"184","2020-10-22_11h00.34.005","reussite",0.790869,0.776301,0.869382,0.708998333333333,0.790869,-1.51676559077046,-0.749035095150403,-1.83416674567573,-1.2225738109916,1.40946302107877,3.159948319,3.2103497275,3.598134152,3.5323036395,3.9303737855,3.963289183,332,"5e9508cc455d931189fee485","MALE",18,"y","Name"
"185","2020-10-22_11h00.54.299","reussite",0.776619,0.812749,0.762624,0.760982,0.776619,-1.40623893539611,0.558458599693718,-1.23737076983835,0.438803187295907,1.22102614416868,2.8189300415,3.3477366255,3.547325103,3.7510288065,3.8106995885,3.4650205765,334,"5f31c9baa6b42a0f406382c6","MALE",22,"y","Name"
"186","2020-10-22_11h01.04.410","reussite",0.7638,0.7918,0.8218,0.642,0.7638,0.356954385996169,-1.89689950089475,2.83095558377285,0.822123005997113,-1.79197966623678,1.4902263375,1.4567901235,1.4002057615,1.526234568,1.45936214,2.9562757205,336,"5f3ab128c4b6921312f28237","FEMALE",29,"y","Name"
"187","2020-10-22_11h02.14.936","reussite",0.757927,0.881932,0.948751,0.728598,0.757927,-1.40627331347107,0.198292169549364,-0.451519824372846,1.09672083792807,0.986881648170001,3.2625823125,2.9690968625,2.8204580745,3.041569617,3.854801084,3.9800221415,337,"5f033c50099f49505831941b","FEMALE",29,"y","control"
"188","2020-10-22_11h00.56.619","reussite",0.52899,0.569059,0.548758,0.580629666666667,0.52899,-1.0013987841195,-0.208575715493369,0.0652125136627988,0.0479317568940209,0.354405120208734,3.195473251,3.345679012,2.46090535,2.086419753,2.907407407,3.7386831275,338,"5731287a070de6000d42c72d","MALE",24,"y","Name"
"189","2020-10-22_10h32.30.098","reussite",0.979831,0.720427,0.886586,0.736539666666667,0.979831,-1.36950577988786,0.274551740267074,-0.402760905297872,1.43573047120132,1.99866968308734,3.0050447725,4.9725059905,2.0137470045,3.499432463,4.977550763,4.9699836045,34,"5ee8b1ef2d5eee042fbb8d06","FEMALE",18,"y","Name"
"190","2020-10-22_10h59.30.887","reussite",0.5228,0.5932,0.6132,0.576466666666667,0.5228,-1.07996081667737,0.0497067939823662,2.18937757273163,1.03942063769163,0.000505210529762139,2.0017361115,3.497685185,1.504050926,2.0162037035,3.989583333,3.497685185,340,"5d56742f6e2ec30001cdf081","FEMALE",33,"y","Name"
"191","2020-10-22_11h01.04.869","reussite",0.7632,0.7134,0.8336,0.695666666666667,0.7632,0.623383785971347,0.509346972683031,-0.0619174851034121,-0.196740467720031,-1.22639229746489,1.372427984,2.0329218105,1.230452675,1.6872427985,3.378600823,2.549382716,341,"5e1de1181dcc4c144a683022","FEMALE",35,"y","control"
"192","2020-10-22_11h01.13.351","reussite",0.512854,0.484046,0.506187,0.507232666666667,0.512854,2.25723911262974,0.278504468592641,-0.726361424025986,-1.29653305537955,0.587236115671781,3.172222222,2.477777778,2.402222222,3.781111111,3.568888889,3.14,342,"5f343b0f19d95a30e188ee9f","FEMALE",21,"y","Name"
"193","2020-10-22_11h01.10.575","reussite",0.671717,0.691801,0.758325,0.626404333333333,0.671717,-2.0622967479893,-1.23009745555012,0.658264180484806,-0.0626237761241942,1.58167331441111,2.8971191845,4.502057613,3.002057582,2.1069958535,4.510288254,4.973250903,343,"5ced0da70afd6e0001a9f211","FEMALE",34,"y","control"
"194","2020-10-22_11h02.12.828","reussite",0.67369,0.565783,1.073472,0.878683,0.67369,-0.0182514550508453,-1.5816042995153,0.231204086669835,0.340664823213313,-1.06481857388329,2.0143962985,2.5834819055,1.527637996,1.047341164,3.0573173865,2.5813280425,347,"5ea081f4ae138e046314f856","FEMALE",38,"y","control"
"195","2020-10-22_11h14.24.108","reussite",0.7398,0.929,0.7408,0.8484,0.7398,0.560183991195769,0.00450177359173915,0.395059947829158,0.466819667344323,1.51614663764207,3.144675926,3.894097222,3.1880787035,3.384837963,4.414930556,3.7378472225,348,"5f10759c45dc5a071d04ef2c","FEMALE",20,"y","Name"
"196","2020-10-22_11h01.36.759","reussite",0.596084,0.679478,0.759378,0.552429666666667,0.596084,-0.198044109723696,0.593422729105993,-2.74897390892546,-0.0658521548707258,0.515172662746317,3.150462963,2.7193287035,2.959490741,3.005787037,3.2864583335,3.1707175925,349,"5f51ff46aa1c4e43ca0b1126","MALE",24,"y","control"
"197","2020-10-22_10h32.35.415","reussite",1.2194,0.8744,0.9532,1.04506666666667,1.2194,0.994487257840713,0.107524572393224,-0.658962556700619,-1.28236019017403,-0.662287853266808,2.888888889,1.54526749,2.9135802465,1.9012345675,3.6522633745,1.306584362,35,"5565df49fdf99b4e4083bdd7","MALE",29,"y","control"
"198","2020-10-22_11h01.46.219","reussite",0.867192,0.949619,0.994266,0.788343,0.867192,1.26089971369405,-0.190700199601257,0.057559129786525,0.486441586994264,-0.515460726988195,2.6276813275,3.395939429,1.506693673,1.484992284,2.852507716,2.8493248455,353,"5ab78e575cd1050001619cdf","FEMALE",30,"y","control"
"199","2020-10-22_11h01.45.799","reussite",0.755672,0.759504,1.076842,0.768188,0.755672,0.573983648456101,-0.282689625089425,0.0765277491012845,-1.19536562142236,-1.98683593349972,1.1255144035,1.596707819,1.0637860085,1.504115226,1.232510288,3.0905349795,354,"5ebd9f266c113a0c16edc468","MALE",30,"y","Name"
"200","2020-10-22_12h01.52.525","reussite",0.895327,0.593811,0.723771,0.751535333333333,0.895327,-0.668440863316215,2.20166633013675,-1.25633020351204,-2.05568199078096,1.43604611840118,3.7337641225,2.9581410415,4.3074791865,3.45060026,3.608187247,3.4284395575,355,"5f3e8a11ee8fc50c3270b4fe","MALE",32,"y","control"
"201","2020-10-22_11h01.59.797","reussite",0.714,0.7036,0.6708,0.760133333333333,0.714,-0.936244822530291,-0.722997681905991,-2.89675005206036,-3.53479456614889,0.0249289755953428,3.4222222225,2.697222222,2.613888889,3.386111111,1.3527777775,3.1194444445,356,"5b97a3646356a600017a5b45","FEMALE",21,"n","Name"
"202","2020-10-22_11h02.02.830","reussite",0.584308,0.647876,0.640391,0.662417333333333,0.584308,1.01617512304846,0.0601988232215254,0.413988006813888,-0.808118964904053,-0.23817147257785,1.46090535,2.37654321,2.8621399175,2.0699588475,3.755144033,3.154320988,359,"5f2e62c6a0330f1c512ee366","FEMALE",29,"y","control"
"203","2020-10-22_10h32.33.816","reussite",0.808045,1.060386,0.924587,0.722022666666667,0.808045,-0.0858621128704707,0.790034439943194,1.09474682356382,-0.329134671030323,-0.506492765302337,2.4806388605,2.7081466165,1.584396185,3.450419396,2.3082845,2.216362174,36,"5d413a9b4c8e8f00189fe196","FEMALE",21,"y","Name"
"204","2020-10-22_11h02.00.169","reussite",0.433467,0.480666,0.524049,0.446690666666667,0.433467,-0.476479817347064,-1.38092908346193,0.51197256410757,1.03495183846548,-0.962332046449505,1.587700738,2.998372396,1.1456977,1.6543104385,2.675455729,3.105475532,360,"5ef0bca3ecae6d023f1eb94b","MALE",24,"y","Name"
"205","2020-10-22_11h02.21.506","reussite",0.6208,0.7052,0.644,0.621866666666667,0.6208,-2.18459232085497,-0.80751432679501,0.27088355837771,0.948234924363266,1.52458076999351,4.754115226,3.056584362,3.7613168725,3.5272633745,2.369855967,4.3245884775,362,"585d02f7e9cb31000195e3dc","FEMALE",33,"y","Name"
"206","2020-10-22_11h02.12.941","reussite",0.575011,0.609652,0.734427,0.598211,0.575011,1.02882637775298,-0.574680569418636,-0.473259574379878,0.604938648886637,-1.41383394257946,1.3251028805,2.561728395,2.240740741,1.512345679,1.3683127575,2.5925925925,363,"5ced94cf8e74580001f82560","FEMALE",31,"y","control"
"207","2020-10-22_11h02.21.215","reussite",0.659962,0.677735,0.986363,0.671269666666667,0.659962,-0.25418122841505,0.717276112666661,1.81541849935069,-0.514227063142821,-0.366763262740029,2.1521315585,2.9754147375,1.737027392,3.1956790125,2.703636188,2.469058642,364,"5f8166936890192122554a31","FEMALE",24,"y","Name"
"208","2020-10-22_11h02.27.853","reussite",1.047915,1.390597,1.436692,1.06728533333333,1.047915,0.0607041714335324,0.597747900868299,0.153737591115294,0.707036441039662,-1.08581106395327,2.150205761,2.119341564,1.417695473,1.769547325,2.3127572015,2.9691358025,366,"5eeca11b2c93d5024cf8472c","MALE",18,"y","Name"
"209","2020-10-22_11h03.08.359","reussite",1.141488,0.967628,0.983171,0.799954333333333,1.141488,-1.32310211818083,-0.0231235162491727,0.0206587736445264,-0.424364928332754,0.963942661321882,3.133101852,3.3501157405,3.6134259255,3.4253472225,3.023148148,3.3038194445,367,"5ec3a5cba4bc9403103a292b","FEMALE",28,"y","control"
"210","2020-10-22_10h33.03.162","reussite",0.795904,0.848718,1.101551,0.744599,0.795904,-0.875488677872105,2.19878693100146,-0.431992245350138,0.632728580045362,-0.944636660150883,1.9444444445,1.7860082305,1.5658436215,1.6769547325,3.218106996,3.037037037,37,"5ccdb020ed1c4f001649810e","MALE",31,"y","control"
"211","2020-10-22_11h02.43.437","reussite",0.693086,0.559495,0.706733,0.533706333333333,0.693086,-0.497155788920629,0.437019042908489,0.642289695389896,0.694953889822775,0.320001247379721,3.5041150695,2.8106996515,1.783950335,2.7222222225,3.277777935,3.516461031,370,"5f8ef1efed20570b76a8de8c","FEMALE",29,"y","Name"
"212","2020-10-22_11h03.05.168","reussite",0.522673,0.584126,0.678077,0.503103333333333,0.522673,-0.356184655701105,1.85321978950447,-1.27531007108886,-1.21409359128661,0.908425679121036,4.1954731415,3.3168724595,2.6543209245,3.724279851,1.3168725225,4.4485597025,371,"5e989d242e0de609ac479125","MALE",22,"y","control"
"213","2020-10-22_11h02.54.674","reussite",0.709848,0.88468,0.863199,0.691132333333333,0.709848,-2.03374116906237,0.101809765044332,2.0140954232393,0.838132423286944,0.635211686066478,2.8864197535,2.5308641975,3.1432098765,3.459259259,3.422222222,3.2666666665,372,"5f10282c5c490e276c9a75e7","MALE",32,"y","Name"
"214","2020-10-22_11h02.42.563","reussite",0.597997,0.593269,0.8677,0.699229333333333,0.597997,0.682302486540234,-1.03615127282289,-0.560187207233429,-1.58176649767406,-0.315046273651507,3.886419753,2.190123457,2.0074074075,1.0469135805,3.4617283955,2.8197530865,373,"5ed4d39e8af1724a45c28c98","FEMALE",26,"y","control"
"215","2020-10-22_11h05.02.580","reussite",0.471785,0.477296,0.48169,0.510916333333333,0.471785,-1.5158830048354,-2.07481738653887,-0.260266800215798,-2.29246369735215,1.16408183776669,3.522633619,3.020576132,3.01851855,4.0020575505,3.979423994,3,375,"5d03d07ff00f5100014d1204","FEMALE",24,"y","control"
"216","2020-10-22_11h03.12.421","reussite",0.697625,0.660346,0.608728,0.521908666666667,0.697625,1.56560104208395,1.06475482372906,0.979084178457739,-0.797244643670904,-1.34680575925183,1.87654321,1.96090535,1.088477366,1.9403292185,2.1748971195,2.79218107,376,"5e5b8fc9576f6937a88c4254","FEMALE",34,"y","Name"
"217","2020-10-22_11h02.56.685","reussite",0.654272,0.571399,0.63855,0.546794333333333,0.654272,-0.801990912397048,-0.966680644089322,-0.53582617096532,-2.14143155673589,-0.631443025244884,2.5288065845,2.7386831275,1.973251029,1.995884774,2.012345679,3.0658436215,377,"5e3068330082f106875fb3f2","MALE",27,"y","control"
"218","2020-10-22_11h03.09.299","reussite",0.809037,0.617664,0.678173,0.657907,0.809037,0.696339914725863,0.288403383739129,0.21417421822054,-0.33389291914239,0.390369356385588,2.9305262295,3.218196712,3.0158556995,2.4390777495,3.7249632445,2.530702578,378,"5c7d4b654660bf0013c735d6","MALE",27,"y","Name"
"219","2020-10-22_11h04.29.557","reussite",0.690355,0.725332,0.750836,0.668213666666667,0.690355,-0.508737047451785,0.823743627731483,-0.102992140335477,-0.425482765809481,0.27463159206705,2.0168128655,3.8918128655,2.1081871345,1.517300195,3.010964912,4.912768031,379,"5eda72f857f96266db9ffbc5","FEMALE",19,"y","control"
"220","2020-10-22_10h33.33.128","reussite",0.630624,0.592101,0.595436,0.559953666666667,0.630624,-1.73035191260635,-0.958644046590162,0.935820210375897,1.8319248400909,1.01875527291903,3.078189049,3.689300537,2.3703703705,2.839506173,3.567901423,4.4938271605,38,"5d0698253b1c660015cd5256","FEMALE",32,"y","Name"
"221","2020-10-22_11h03.34.515","reussite",0.687772,0.653556,0.546578,0.607685666666667,0.687772,-0.296740839750274,-0.863811319006973,-0.801385803160484,1.44232272962518,-0.093961708135265,2.2317708335,3.2018229165,1.493923611,1.754340278,4.2239583335,3.2734375,380,"5cd071a4eb305c0001f9651e","FEMALE",26,"y","Name"
"222","2020-10-22_11h03.26.734","reussite",0.611116,0.567008,0.659017,0.577716666666667,0.611116,-0.49455789201643,-1.61785616704674,0.821877285721811,1.17959743302603,-0.523337836253072,2.0711805555,2.499421296,1.075810185,1.755787037,3.289351852,3.998263889,381,"5e550321537ed2000b1e5ad2","FEMALE",35,"y","control"
"223","2020-10-22_11h03.29.360","reussite",0.533729,0.691096,0.784007,0.559147666666667,0.533729,0.545781893137626,-1.86522808279203,0.81532526493243,1.4905350515628,-1.93888186580374,2.8263888885,1.813657407,1.02662037,1.041087963,1.7847222225,1.287037037,382,"5cade9a95baa830017900127","FEMALE",30,"y","Name"
"224","2020-10-22_11h03.21.202","reussite",0.576304,0.673611,0.694019,0.545395333333333,0.576304,0.305182138324471,0.224248399062142,-0.813319840539408,0.0114574716740304,-0.494976906859858,1.2089120375,3.494791667,1.969907407,1.8194444445,3.2719907405,3.023148148,383,"5afd61924256e90001d5b44c","MALE",33,"y","control"
"225","2020-10-22_11h03.42.213","reussite",0.503594,0.650151,0.51718,0.527117666666667,0.503594,-2.01209283906538,-0.122285750502941,0.0581644113613634,0.669076376136727,0.935581732361087,3.376514275,3.116878858,2.602015818,4.019020062,3.123389275,3.5127604165,384,"5d53b3d1e8e8960018276120","FEMALE",32,"y","Name"
"226","2020-10-22_11h03.30.093","reussite",0.66449,0.791197,0.62925,0.583541666666667,0.66449,1.39209821660222,-1.8873003353901,0.963109830001886,0.616417264598849,-1.83735713971674,1.0473252285,1.512345695,1.0452674895,1.5164607795,2.5144033235,2.495884774,385,"57618e8a25224a0006d3756e","FEMALE",35,"y","control"
"227","2020-10-22_11h03.31.580","reussite",0.950233,0.765199,1.152274,0.700164666666667,0.950233,0.447471101264506,-0.0719560995423846,0.063881309421398,1.1643620558273,-0.36748248108698,3.316872428,1.9814814815,2.051440329,1.938271605,3.0473251025,2.8950617285,386,"5dbc435b78b8d81ec088fb40","MALE",33,"n","Name"
"228","2020-10-22_11h03.35.012","reussite",0.748907,0.807547,1.036397,0.777791666666667,0.748907,-0.162804606575593,0.33524765236197,-0.10515212639523,0.482308307168153,1.71540243397408,3.499114814,4.949817516,2.0104058935,2.9816294955,4.515931377,4.498755702,387,"5b3648e7f726b2000192b3f4","FEMALE",26,"y","control"
"229","2020-10-22_11h04.03.486","reussite",1.140434,0.701277,1.256863,0.795868666666667,1.140434,0.514944459786209,0.924563453185016,0.358743033709505,1.17886115080483,0.00384179042445986,1.5061728395,3.5,2.5102880655,1.504115226,2.997942387,4.5,389,"5f54dec7364a0485d880f139","MALE",22,"y","control"
"230","2020-10-22_10h34.07.181","reussite",1.004987,0.924683,0.802604,0.656402333333333,1.004987,0.119649228760789,0.593422729105993,0.109579052653313,0.305403963571089,0.142309857063415,2.754050926,3.7465277775,2.1869212965,1.732638889,3.2488425925,3.329861111,39,"5ad8a1b1c0332a0001ec6bec","FEMALE",28,"y","control"
"231","2020-10-22_11h03.54.750","reussite",0.563956,0.738315,0.997877,0.617543,0.563956,-1.51608131418567,0.264893263461645,-1.01101351284672,0.418707950658512,1.91974110034845,3.462962963,4.889619883,4.5521442495,3.472709552,2.7039473685,4.0830896685,390,"5970eb136bbf090001bfe02e","MALE",23,"n","Name"
"232","2020-10-22_11h04.04.891","reussite",1.008814,1.184803,1.380303,0.965685333333333,1.008814,-0.492938832601054,0.319151036751267,0.781400358731167,0.934793055171373,0.980792390020731,2.74691358,3.8209876545,3.074074074,2.133744856,3.740740741,4.390946502,392,"5e189fdc87b37c174c87ab93","MALE",29,"n","Name"
"233","2020-10-22_11h03.43.291","reussite",0.538321,0.623894,0.745012,0.523982333333333,0.538321,-1.43276703472814,-1.55214983352695,0.0889370678780668,0.787867006560217,0.0277428246667777,2.2340277775,2.6743537805,2.6732060185,2.0842399695,2.9800443675,3.9555555555,393,"5d5d679523830c00015c8963","FEMALE",22,"y","control"
"234","2020-10-22_11h04.04.162","reussite",0.659175,0.655215,0.868485,0.579504,0.659175,1.67422863095435,-0.374718116394262,0.782565162365715,0.42943918879263,-0.952088355604588,1.6197916665,2.7598379625,1.0555555555,1.252314815,2.9305555555,3.5844907405,395,"5dd0409d9ca8a312350a4118","FEMALE",18,"n","control"
"235","2020-10-22_11h04.01.104","reussite",0.79581,1.224935,0.854866,0.841908,0.79581,0.439160720824279,0.515609775536563,0.143552967342816,-0.499657343608123,-0.318907565288957,2.824116354,2.259259259,2.1341112805,2.8105868425,2.5061728395,2.8647048875,396,"5e2597b5fcf95e7e4914a629","FEMALE",30,"y","Name"
"236","2020-10-22_11h04.04.423","reussite",0.835544,0.695729,0.68528,0.670209666666667,0.835544,-1.0862582048757,-0.598939201722892,0.974442644185302,0.343617007566423,0.572561837136921,4.0047550155,2.996778549,3.4974054785,2.5013020835,2.5013406635,2.989737654,397,"5d933d87eec7ad0015aa2f7d","FEMALE",24,"y","control"
"237","2020-10-22_11h04.15.457","reussite",0.726455,0.830627,0.884049,0.776841,0.726455,1.4999350055165,1.72731531473664,1.09716198865846,-0.142006384834046,-1.70662253778861,2.1259259255,1.0691358025,1.47654321,1.760493827,1.3901234565,2.762962963,398,"5f8e9aad1eb75f000a0a0984","FEMALE",29,"y","Name"
"238","2020-10-22_11h04.17.047","reussite",0.833759,0.833451,0.972037,0.796386666666667,0.833759,-0.926093577233425,0.987962179719984,-1.94224332349376,0.0666599664457054,0.715052345368601,2.5267488455,1.516461031,3.9958847425,3.4897118085,3.4876545095,3.9691358025,399,"5cb5d96c07a955001722d4d4","MALE",33,"n","control"
"239","2020-10-22_10h34.28.080","reussite",0.47557,0.56931,0.539524,0.515074,0.47557,1.79332362676531,-0.440739769032721,-0.3301551259437,-1.47749384074548,-1.00691948533238,2.600823045,1.7119341565,1.3251028805,2.1275720165,2.0164609055,3.230452675,40,"5eb8ff91a1bdb386c80cd7ea","MALE",27,"y","Name"
"240","2020-10-22_11h05.40.320","reussite",0.694597,0.800516,0.829175,0.672972,0.694597,0.514342018988399,-0.607719300001122,1.12351983128867,-0.767038196172222,-2.29943639854737,1.0082304525,1.0061728395,1.010288066,1.502057613,1,3.0020576135,401,"5ecc3c6aa5e08e438048895c","FEMALE",24,"n","control"
"241","2020-10-22_11h04.23.531","reussite",0.70506,0.590033,0.681055,0.575515666666667,0.70506,-1.16552622264972,-0.87699611675652,1.54634355661048,1.11503115132187,0.776260040803708,2.146412037,4.0040509255,2.5283564815,2.337384259,3.989583333,4.1921296295,402,"56c1ea880aab29000a7d564a","FEMALE",26,"y","Name"
"242","2020-10-22_11h04.28.830","reussite",0.648021,0.653562,0.585836,0.596010333333333,0.648021,0.225283322679083,0.0105102743393577,1.23648446523334,1.53827374611634,0.745167286935215,2.9384006075,4.0005859375,1.5767903645,2.086534288,4.050813802,4.436935764,404,"5d89fa922e2fd200012b81bc","FEMALE",35,"y","Name"
"243","2020-10-22_11h04.12.280","reussite",0.495215,0.567268,0.51313,0.551935333333333,0.495215,-0.977950548734988,0.0106823663788627,0.831095386612717,-0.0797032886889942,0.740836400192997,3.0088116515,3.279774299,3.218091563,3.218091563,3.608013184,2.742255334,405,"58a478847cf56d0001f91f2e","FEMALE",35,"y","control"
"244","2020-10-22_11h04.24.202","reussite",0.756508,0.735383,0.734786,0.757493333333333,0.756508,-0.547158454337574,1.06296889858754,-0.580754177013469,0.606147067752983,0.403638219605244,3.5072015205,3.043210002,2.5092591335,2.403292181,2.494856061,3.947530927,406,"5e2df53ff420f03dee6a87b7","MALE",26,"y","Name"
"245","2020-10-22_11h06.32.922","reussite",1.199337,1.892473,1.141279,1.44673833333333,1.199337,-0.811888152214081,-0.775464206349292,-2.63654415385701,-1.71559125957727,0.437857172886523,2.8412698415,3.1587301585,3.0673400675,2.576719577,4.0437710435,2.336219336,407,"5bc5a8cbb60c780001c2c9ba","MALE",32,"y","control"
"246","2020-10-22_11h04.18.260","reussite",0.621956,0.565347,0.620918,0.600582333333333,0.621956,0.126370207561803,-0.909532569515486,1.02035150794755,0.192922704859856,-0.266050451596283,2.086419753,2.74691358,2.074074074,2.430041152,2.923868313,3.3209876545,408,"5df9d5bfb1f22273adb21cae","MALE",30,"y","Name"
"247","2020-10-22_11h05.04.681","reussite",0.673912,0.6064540006,0.7220529996,0.6064840002,0.673912,0.366179259184666,1.15597408933814,1.50328742174717,0.250182801852829,0.490982458365615,2.765625,3.4890046295,2.4994212965,2.484953704,3.4890046295,3.480324074,409,"5f80441b0c4ed603a87a6a02","MALE",26,"y","control"
"248","2020-10-22_11h04.33.715","reussite",0.665984,0.6474,1.045872,0.580982333333333,0.665984,0.60883252521203,-0.917321244024173,-0.54947278860044,0.546550156199308,0.0368396278469019,2.556156719,3.222692949,2.5150125075,2.517069782,2.5057548025,3.316296097,410,"5e7cd8c63a915c33f2ae4bf7","FEMALE",34,"y","Name"
"249","2020-10-22_11h04.19.362","reussite",0.637987,0.864363,0.698576,0.658964333333333,0.637987,-1.07549890782666,-0.606826272660608,-0.569771770392538,0.620646102599869,1.44465111734645,3.551440235,3.2078188985,3.5205761945,3.2181069645,3.2880658435,4.730452675,411,"56d1d6327bbc32000589a313","MALE",24,"y","control"
"250","2020-10-22_11h04.59.772","reussite",0.622302,0.536843,0.741329,0.567955333333333,0.622302,-0.48631181957209,-0.0612406856102178,-1.12754629386522,0.116802678237952,-0.159279957522812,3.56790114,2.4197530865,1.8641973425,1.685184997,2.590535105,3.8251030065,412,"5d6794cb0942ff00162345bb","MALE",19,"y","Name"
"251","2020-10-22_11h04.30.504","reussite",0.658937,0.831061,0.790176,0.725734333333333,0.658937,0.0775306091893115,-0.151795602983734,0.225453053075797,1.42513693656129,-0.00991248628367953,1.991284113,2.48363916,1.505564808,1.995400542,3.9984251725,4.496493287,413,"5f37c53348a8bd2620f46eac","FEMALE",32,"y","control"
