date;EscapeRT;FailureRT;NeutralRT;SuccessRT;Vnarc;Gnarc;ShameP;GuiltP;SelfComp;participant;ProlifID;CheckName;Cond;Genre;Age
2020-10-22_11h05.33.673;0.518398;0.464753;0.493934333333333;0.470309;0.0816265741084379;-0.974864681630855;0.902697802527397;0.627576684850286;0.844781792884951;426;5dd2bbbe80123f2c77cc0f84;y;Name;F;20
2020-10-22_11h05.39.238;0.726725;0.731404;0.752587666666667;0.718545;0.346261146340441;1.73624476967777;1.8610070547882;0.937813709121787;0.854779210552228;427;5f2b21e9224df7514fe451ec;y;control;F;21
2020-10-22_11h05.39.639;0.863391;0.955951;0.706568333333333;0.691405;-1.147791708994;-0.856849079419693;-0.724857051480552;0.42188770570472;0.864776628219506;428;5f5a12160fb28e0590441a00;y;Name;F;29
2020-10-22_11h05.34.728;0.853228;0.650817;0.565661;0.750221;-0.432713588779739;-1.13692498177854;1.69236001459309;0.798146638349841;0.874774045886783;429;5e8f9e8b20456a294f165542;y;control;F;29
2020-10-22_11h06.21.815;0.707443;0.834618;0.710436;0.647093;-0.380868859985924;-0.252878030618827;-0.819934261211311;-0.201189310948875;0.884771463554061;431;5f45613cde4a9714259f31fc;y;control;M;32
2020-10-22_11h06.43.812;0.6922;0.6332;0.5468;0.5164;-1.00862807252208;0.481130111072402;-0.277439440683281;0.738813623915732;0.894768881221338;433;5f118657ed1d35000bc4c097;y;control;F;23
2020-10-22_11h08.35.561;0.6608;0.7722;0.650933333333333;0.6878;1.82314444135277;-0.806398153660979;1.27095069335605;0.0782892368466386;0.904766298888616;435;5e27022de3c719919eb7cc94;y;control;F;29
2020-10-22_11h07.30.599;0.5618;0.8604;0.623666666666667;0.5092;0.543500148947133;-0.124282305578331;-0.274244550565261;-1.21638930905627;0.914763716555894;436;5b525f6f2ad25b00014518c7;y;Name;F;28
2020-10-22_11h08.03.217;0.857;1.0594;0.746533333333333;0.726;2.09924301461764;-1.37796819443045;2.1666514213907;0.66994292346841;0.924761134223171;438;5f6a4fe66eae970ef04b6a8e;y;Name;M;23
2020-10-22_11h08.01.820;0.893108;0.8681;0.939252666666667;0.999875;0.984823448686636;-1.20176815429976;-1.10595538841661;-0.790632328336034;0.934758551890449;439;5ec7a025ad0c7602cba22e59;y;control;F;18
2020-10-22_10h36.15.699;0.478118;0.43888;0.466171;0.459805;-0.0726611389365009;0.593422729105993;0.202243343169313;0.911137631088539;0.944755969557726;44;5f01f8d97c6da1359070f62a;n;Name;F;34
2020-10-22_11h08.25.835;0.74146;0.95778;0.676006;0.636933;1.24148794497776;0.487023506096701;-1.02837171467329;-0.885447470383758;0.954753387225004;440;5f8dffbfdc2a5c1a53164457;y;Name;M;29
2020-10-22_11h07.33.838;0.805065;0.705041;0.756120666666667;0.821981;0.548809810229028;0.0025093390443353;2.4016724364625;0.730577923533701;0.964750804892281;441;5f1f2872bb92dc0e9417017f;y;control;F;22
2020-10-22_11h08.49.483;0.745523;0.703438;0.729590333333333;0.626586;-0.358161551945111;-0.0582829762636821;0.683348851367043;0.720837011665895;0.974748222559559;442;5f8d8ec1dc2a5c099302c2e5;y;Name;F;21
2020-10-22_11h09.42.178;0.634944;0.573821;0.781157666666667;0.448477;-0.933986022675233;-1.02134610532543;-0.0960841921337911;-0.882710129070358;0.984745640226836;446;5c1103973116f7000170c483;y;Name;F;26
2020-10-22_11h09.47.269;0.602758;0.500427;0.537437333333333;0.459396;-0.0166747724824968;0.182071819842759;0.210733149456191;-0.626057365715373;0.994743057894114;447;582a1e307b3eda00013f7c05;y;control;M;22
2020-10-22_11h09.48.849;1.040881;1.053533;0.815445;1.215248;0.195895629762837;-0.706221596655051;0.272443563261838;0.402253385779354;1.00474047556139;448;5e9b05adc6ea2c0009bab1e0;y;Name;F;25
2020-10-22_11h10.16.336;0.791396;0.913456;0.780573666666667;0.864918;-1.00200122477091;-0.720229571960756;-0.250948477414235;1.05682710284891;1.01473789322867;449;5f32fa63575cf50db8d2cc90;y;control;F;33
2020-10-22_10h36.22.377;0.559151;0.482112;0.573320666666667;0.596108;0.498678569810376;0.0726999372827055;0.858610271901768;1.15530036150175;1.02473531089595;45;5f593e300f0eec17582ada05;y;control;M;21
2020-10-22_11h10.16.996;0.5866;0.5944;0.664066666666667;0.531;-1.3559050146223;-0.264920145853351;0.0442460477808677;-0.028641587429535;1.03473272856322;451;5ee39beb9a95ae03616febfd;y;control;F;30
2020-10-22_11h10.21.295;0.668204;0.799041;0.805896666666667;0.696982;1.40736622642243;1.98347709478036;-0.613951215396891;-1.63583226281089;1.0447301462305;452;5f21351894d0f84b05a40331;y;Name;M;26
2020-10-22_11h10.55.687;0.726771;0.793127;0.638488333333333;0.618115;1.37517330153213;-0.6057659965826;0.364171850632664;0.482961238013948;1.05472756389778;453;57732cfcda75d30001487571;y;control;M;26
2020-10-22_11h11.11.159;0.768552;0.667687;0.637231;0.752071;0.15619116707842;-0.358812595422267;-0.239799562684792;0.66097167078441;1.06472498156506;454;5c426de31ddd660001c99cdd;y;Name;M;21
2020-10-22_11h11.49.745;0.616;0.8616;0.711466666666667;0.9514;0.458556010070391;0.320936913939303;0.36233728497726;0.711899679068994;1.07472239923233;455;5e5eb434e58b6a1e738a071f;y;control;F;21
2020-10-22_11h12.57.393;0.701556;0.706292;0.645885;0.770273;1.03206449643734;-0.692408951734595;0.507380299793174;0.619739807797702;1.08471981689961;457;5d06d5b7e22a26001a04cdcf;y;control;M;21
2020-10-22_11h16.05.108;1.173987;0.825821;1.02575366666667;0.853795;-0.183284312592822;0.900454108976682;-1.26466045540687;-1.53186544635446;1.09471723456689;458;5c3a0c7c7c6fdb00014617fc;y;Name;M;23
2020-10-22_11h14.00.904;0.4842;0.703;0.552333333333333;0.5108;-0.78515801036158;-1.22726115748474;0.0635680850112803;-0.454632455066135;1.10471465223417;459;5e1ee2050c0b3120e01eeec1;y;control;F;29
2020-10-22_10h39.20.915;0.868548;0.686725;0.604278333333333;0.629397;1.25515186275855;1.56866653467241;0.500494928933542;-0.507549225169064;1.11471206990144;46;59d50c3d115096000190dd48;y;Name;F;28
2020-10-22_11h17.02.242;0.819054;1.089569;0.839475333333333;0.973252;2.39900795102107;-0.990604784777158;1.71642135724481;0.462563226314618;1.12470948756872;460;5f9015fd98f35904fc371184;y;Name;F;19
2020-10-22_11h19.12.240;0.7928079996;1.042396;0.7814590002;0.792096;0.353490416297494;1.1085089274507;-0.577093484812945;1.64222814740388;1.134706905236;461;5f226c53ebb8a972103c463e;n;control;M;25
2020-10-22_03h23.07.312;0.7316;1.1072;0.848066666666667;0.6288;1.54205196220886;1.88496320813792;0.329862707891;-0.509426417496918;1.14470432290328;462;5f1162e83566654f04779609;y;Name;M;31
2020-10-22_11h22.46.028;0.937289;0.770327;0.722677666666667;0.695024;0.979908777482152;-0.79300391027676;-1.33767404284215;-2.9892308879507;1.15470174057055;463;5cae3d6b6f6415001d3ac9a6;n;control;O;28
2020-10-22_11h24.22.345;0.703;0.699;0.598466666666667;0.5542;0.458917474373405;0.248608881965252;-0.41734899930815;-0.212447820380372;1.16469915823783;464;5f88d50e4ffd4e03add5cce1;y;Name;F;26
2020-10-22_11h30.21.538;1.02273;1.20158;1.178467;1.131485;0.47873646826241;1.25508069212442;-0.0874597074308234;1.01384978083477;1.17469657590511;465;5f697fe189c1961744b684ae;y;control;M;26
2020-10-22_11h30.57.125;0.667613;0.527392;0.564510666666667;0.487992;-0.404379939435416;-1.14437543905388;-1.23204595348616;0.485321190206921;1.18469399357239;466;5eda19fa68ef200309777c96;y;Name;F;19
2020-10-22_11h30.56.837;0.82223;0.829964;0.651956;0.801419;0.439884113496405;0.167742124170565;0.383827912387389;0.272271266679324;1.19469141123966;467;5f3fd67a80f4de08363fe683;y;control;F;30
2020-10-22_11h32.39.061;0.739916;0.698496;0.748712666666667;0.560316;1.41414368470244;1.00780207954047;-0.710359517880168;-1.57041642485826;1.20468882890694;468;590a3c659e26f200016e144b;y;Name;M;30
2020-10-22_10h37.44.087;0.462814;0.499607;0.523763666666667;0.479858;0.591713289710599;-0.194454728143888;0.314900656400543;-0.436771282938736;1.21468624657422;47;5ed1000f530921000b773d6f;y;control;F;20
2020-10-22_11h45.18.367;0.629579;0.647951;0.526239666666667;0.551167;-0.859222778966293;0.29325581557188;1.2732803007785;0.449677508529057;1.2246836642415;471;5f0f9d318d085e190ac0506e;y;control;M;19
2020-10-22_11h46.08.917;0.589969;0.661383;0.592831333333333;0.583903;0.17938498927834;0.800444978201239;-0.270250938147769;0.43457428471012;1.23468108190877;472;5e9a12283ede3b09d611fc63;y;Name;M;35
2020-10-22_11h54.24.291;0.908694;0.682034;0.619097666666667;0.601445;-0.832112878359069;1.23352034081151;-0.986438768187375;-0.395498818403665;1.24467849957605;473;5f5f64de7ac46e0008a82d7a;y;control;M;24
2020-10-22_11h45.33.682;0.656127;0.563526;0.615474333333333;0.654067;0.236094427071637;0.338679884445337;1.11925477779499;0.340252764738964;1.25467591724333;474;5e7a5be6626f4403dc556da7;y;Name;F;23
2020-10-22_11h45.41.866;0.574356;0.542592;0.513565666666667;0.439445;1.37522978027915;-1.01579227131699;1.71124647365614;1.04051562120797;1.26467333491061;475;5f08abf1c911500f0e297a16;y;control;F;31
2020-10-22_11h46.46.865;0.704698;0.664386;0.642701;0.669245;0.402479959403049;-0.782795447354593;0.78390364635571;1.40864525450983;1.27467075257788;476;5f44ee515cff5c02f09c17be;y;Name;F;25
2020-10-22_11h46.28.674;0.779208;0.685859;0.754728666666667;0.709086;0.637793454601761;-0.0876052631351071;-0.692805970203271;-0.889381996850447;1.28466817024516;477;5d41d44ca9b235000187052d;y;control;M;30
2020-10-22_11h48.58.384;0.819475;0.765745;0.648805333333333;0.770372;1.50689884342745;0.156269256947977;1.55520750470991;-0.0891922993619064;1.29466558791244;478;5cdc5bc31f7a97001b6e5c31;y;Name;F;25
2020-10-22_10h38.43.657;0.7854;0.741;0.638866666666667;0.6094;-1.65655304626235;-1.8026944714144;-0.51286289841458;-0.356230510106632;1.30466300557972;48;5ebd8a5db01bcc09e09c0a9a;y;Name;F;29
2020-10-22_12h01.30.742;0.676062;0.773296;0.640571666666667;0.652673;1.01526675553348;1.79347300143148;0.970124550354416;0.700789842102773;1.31466042324699;480;5d55b7ef6a0f930017202336;n;Name;F;32
2020-10-22_10h37.32.154;0.6322;0.6312;0.5624;0.627;-0.767892768686789;0.285040779465388;-1.17041119999239;0.866405657992043;1.32465784091427;49;5754420617f79f0007fbcd4a;y;control;M;25
2020-10-22_10h37.58.895;0.725034;0.653462;0.596615666666667;0.729126;1.24724878434741;0.196623108787262;0.201307340177493;0.614642469889302;1.33465525858155;50;5f4a59eb13728e0617942426;y;Name;F;33
2020-10-22_10h38.17.173;0.5952;0.611;0.5018;0.5516;0.440844253366948;1.13368968878546;-0.562583374591912;-0.350793349838036;1.34465267624883;52;5f5e6b9784344170b3010df3;y;Name;F;19
2020-10-22_10h38.33.478;1.0164;1.1252;0.8634;1.2622;-0.475919882807774;-0.496520531560767;0.190075305042434;1.02412862340966;1.3546500939161;54;5a5bd902ac5624000153f36f;y;Name;F;35
2020-10-22_10h38.52.410;1.413596;1.374079;1.21440833333333;0.976988;1.45511341759615;-0.368590325168046;-0.536225532115057;-0.777066736721184;1.36464751158338;55;5f591a7fc7ffdb112cc4d2f2;y;control;F;28
2020-10-22_10h42.25.069;0.73108;0.731691;0.674197333333333;0.739839;-0.0603864093097326;-0.925605465292735;0.278870783212693;-0.127265638431305;1.37464492925066;56;5ec3bd29a27751225ef2a6b3;y;Name;F;27
2020-10-22_10h39.54.288;0.663698;0.916095;0.685565333333333;0.765356;-0.873078914973649;0.370941479544009;-0.615698421155422;1.06468077931827;1.38464234691794;57;5e90d98a06c6ee088390ad8c;n;control;F;30
2020-10-22_10h39.46.241;0.6422;0.6384;0.639333333333333;0.5822;-1.79300586508069;-0.325550680857064;-0.234974027590911;-0.338710771061269;1.39463976458521;58;5ea963e404c8da03b9ce62fe;y;Name;M;19
2020-10-22_10h54.48.760;0.640165;0.65855;0.632976;0.583643;-0.0324696221952612;0.0897664073588743;-0.0649196817943506;-1.26901640353064;1.40463718225249;59;5ee146e0d2ee1051c0e4e780;y;control;F;23
2020-10-22_10h40.29.330;0.880019;0.8451;0.712266;0.704604;-0.752838413726137;-0.579971289597019;0.955631742073043;0.116742618997172;1.41463459991977;61;59dea7f56100f9000194a162;y;control;F;35
2020-10-22_10h40.57.737;1.0548;0.6054;0.574933333333333;0.9642;0.236978320443387;0.0268029168542582;-0.840538805965031;-0.175354303087502;1.42463201758705;63;5eab1f263437620e2c6909eb;y;control;M;19
2020-10-22_10h40.54.221;0.7792;0.865;0.886733333333333;0.7006;-0.216298062954858;0.90759761837978;-0.5553948720564;-0.641500200602097;1.43462943525432;64;5ddaf445c944d1a513fab6c4;y;Name;F;24
2020-10-22_10h41.26.748;0.745918;1.047693;0.709505;0.839695;-0.799840010544443;-0.157482881343365;0.810917647522916;0.200464029765963;1.4446268529216;67;5e2f5d67028f41527321f838;y;control;F;29
2020-10-22_10h42.14.988;0.651631;0.648901;0.635781666666667;0.568482;0.0908263717708911;-0.575573453549646;-0.258270011642845;0.55721260877185;1.45462427058888;69;5b34b0d41d2f710001fbbcd5;n;control;M;33
2020-10-22_10h42.05.846;0.797711;0.728213;0.671195333333333;0.693983;0.911350588043279;1.65766620768765;-0.629675920156498;1.42836649008247;1.46462168825616;70;5ef30995c39d55000b46c5eb;y;Name;F;24
2020-10-22_10h42.04.720;0.9924280002;1.0244359998;0.804187999866667;0.858979;-0.212889969742034;0.577337874250285;-0.505018302824538;-0.215899985904238;1.47461910592343;71;5cbf0f6b0cae6b0017409a1e;y;control;M;32
2020-10-22_10h42.21.729;0.66179;0.765529;0.703127333333333;0.742425;-0.683912534910871;-0.573787630607633;-0.804063811805609;0.385035710945906;1.48461652359071;72;5f2d453c60b0632c9fe4cbb4;y;Name;M;18
2020-10-22_10h42.36.938;0.890898;1.039665;0.836158;0.841962;0.271294848681175;0.813169354359412;-0.52222292787271;-0.333462400420552;1.49461394125799;73;5c26ddc670d93a000120db8f;y;control;M;29
2020-10-22_10h42.43.249;0.618159;0.762312;0.612959666666667;0.773731;-0.356184655847498;-1.0363297513553;-1.05566129872098;-1.63033838236185;1.50461135892527;74;5ed17172ae88660bc7bc3d77;y;Name;F;18
2020-10-22_10h42.34.242;0.59421;0.505744;0.497381333333333;0.504403;-0.336134813669649;-0.142414540996172;0.286483607219002;0.0938644361271851;1.51460877659254;75;5eb16b449a1e7905fb9692ff;y;control;F;23
2020-10-22_10h42.49.360;0.659763;0.639092;0.583046;0.63169;-1.48676499419584;-0.311227854467385;-1.31541129220215;-0.214261298442838;1.52460619425982;76;5e426c63cd90bf0f3ee7c26e;y;Name;M;27
2020-10-22_10h43.10.301;0.94571;0.829338;0.662111666666667;0.755245;-0.555555012876626;0.397534309366133;0.0889869882134779;0.873757152258464;1.5346036119271;77;5e5cd64c4752dc4aa2673d03;y;control;F;28
2020-10-22_10h42.57.960;0.734877;0.62768;0.636309333333333;0.586076;0.366744047386866;0.0601988232215254;-0.257604498467883;0.0727010439849158;1.54460102959438;78;5edaac6ad4bd47161c3d50ba;y;Name;F;25
2020-10-22_10h43.20.994;0.869689;1.104168;0.796636333333333;0.956073;-0.650778296301436;-0.598432737842188;0.0568259272180132;0.0711303086075282;1.55459844726165;79;5f8a3b70ee7357105246d711;y;control;M;29
2020-10-22_10h43.38.423;0.667129;0.742566;0.647589666666667;0.572915;-1.45888977905919;-0.890068601151082;0.14630275719215;-0.300471711514139;1.56459586492893;80;5d53dbf16b0cf6001646dbf1;y;Name;F;34
2020-10-22_10h43.45.657;0.608784;0.728687;0.698942333333333;0.488478;0.210253776077086;0.701036342449482;-0.826802590527599;-1.26005172791442;1.57459328259621;81;54b60d74fdf99b1ce0367ab5;y;control;F;31
2020-10-22_10h44.18.691;0.65;0.718;0.623733333333333;0.8376;2.27417301682114;-0.143681108194061;-0.194735356174949;-4.09334865543323;1.58459070026349;82;5e8b85e242328d056a6fb6e2;y;Name;F;29
2020-10-22_10h44.34.916;0.757737;0.657287;0.869605333333333;0.644459;-0.918261801919207;-1.62745516265285;0.100489647657484;-0.0366460012672561;1.59458811793077;85;5d14f846fdfbed0001af2673;y;control;M;28
2020-10-22_10h44.27.079;0.829555;0.792672;0.756526666666667;0.825076;0.343468421460053;-1.14103110462405;0.192751103232614;0.537261693061804;1.60458553559804;86;5efcb50255a06b097b8d5d29;y;Name;M;33
2020-10-22_10h44.24.541;1.0912599996;1.012873;0.799296333133333;1.0827519998;0.89331893242695;-1.08279611830647;0.784443542845032;1.3927762859843;1.61458295326532;87;5e1e1d3e10eb8f000b3104dc;y;control;F;21
2020-10-22_10h44.39.437;0.624152;0.712655;0.625737;0.582264;1.38522694450619;-1.63912120040099;0.953496022250884;-0.214503614645743;1.6245803709326;89;5e641dcaef80c61af57629c3;n;control;F;26
2020-10-22_10h44.40.078;0.716203;0.82145;0.645848666666667;0.601699;-0.655916723342325;0.0364878234075173;-0.217161890576843;-0.552658815242163;1.63457778859988;90;5cfd47850526d1001984a86d;n;Name;M;28
2020-10-22_10h44.58.903;0.6442;0.916;0.6886;0.5934;0.755318299611272;-0.483600825451313;0.347427798117664;-1.0588324787673;1.64457520626715;91;5aeac7e2ba2926000102f744;y;control;F;25
2020-10-22_10h45.24.152;0.67193;0.900267;0.714429666666667;0.627953;-2.05267552575633;-0.400831129718562;-0.761477448765105;-0.240647713513934;1.65457262393443;92;5ee60e6af4d9c0366af53a7f;n;Name;M;32
2020-10-22_10h45.09.687;0.669141;1.08918;0.654662333333333;0.550188;-0.204369516388373;0.274504239627636;0.323466326040942;-0.472827250390358;1.66457004160171;93;5e6509ecf1ccfc27a2ad7e99;y;control;F;29
2020-10-22_10h45.18.405;1.5888;1.7822;1.49066666666667;1.6866;0.300099045090246;0.5570075743157;-1.58552226125048;-2.41062764075539;1.67456745926899;94;5cb498119ee5f70014d9a743;y;Name;M;20
2020-10-22_10h45.10.677;0.72672;0.745129;0.600404;0.630269;-1.36105577249957;1.00671397373324;-0.420011285720594;-0.229967412578903;1.68456487693626;95;5d53c4952272e1001a044a35;y;control;F;34
2020-10-22_10h42.49.024;0.75148;0.634733;0.687441666666667;0.605844;0.368551369487512;1.3719257252415;0.986405801325377;-0.206406531131179;1.69456229460354;96;5f834db046ee004ba53cc17a;y;Name;M;24
2020-10-22_10h45.23.832;0.663755;0.727143;0.639825666666667;0.65889;-1.15874876466251;-0.408621881416002;0.374467883082614;0.522040829340966;1.70455971227082;97;5efc6056e1fe6e014d32428b;n;control;F;30
2020-10-22_10h45.35.068;0.884794;1.148073;0.813820666666667;0.687856;-1.74300317653364;1.22191217923133;2.0160923613331;0.461760308759198;1.7145571299381;98;5d76a85b99f4500001e1fb58;y;Name;F;31
2020-10-22_10h45.28.944;0.5191249998;0.4574639998;0.4619603334;0.5086989998;-0.357314369715008;2.02617072453449;-0.145949748317859;0.695350321706324;1.72455454760537;99;5f132faed2e2b03080fad840;y;control;M;20
